seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr21	17960520	17960639	120	*	X26557	406912	17962557	17962645	89	+	1917	upstream	1917	MIR125B2
chr21	17961450	17961525	76	*	X26558	406912	17962557	17962645	89	+	1031	upstream	1031	MIR125B2
chr21	18884979	18885047	69	*	X26561	1525	18885224	18965897	80674	+	176	upstream	176	CXADR
chr21	26979424	26979528	105	*	X26566	54148	26957968	26979801	21834	-	0	inside	272	MRPL39
chr21	26980251	26980288	38	*	X26567	54148	26957968	26979801	21834	-	449	upstream	449	MRPL39
chr21	27011568	27011717	150	*	X26569	58494	27011594	27089874	78281	+	0	overlapStart	0	JAM2
chr21	27011793	27012047	255	*	X26570	58494	27011594	27089874	78281	+	0	inside	198	JAM2
chr21	27106800	27106949	150	*	X26572	2551	27107258	27144771	37514	+	308	upstream	308	GABPA
chr21	27108026	27108190	165	*	X26573	522	27096791	27107965	11175	-	60	upstream	60	ATP5PF
chr21	28217785	28217805	21	*	X26577	9510	28208606	28217728	9123	-	56	upstream	56	ADAMTS1
chr21	28339420	28339554	135	*	X26581	11096	28290231	28339439	49209	-	0	overlapStart	0	ADAMTS5
chr21	30365187	30365276	90	*	X26593	26046	30300466	30365277	64812	-	0	inside	0	LTN1
chr21	30396901	30397020	120	*	X26595	10600	30396938	30426807	29870	+	0	overlapStart	0	USP16
chr21	30671383	30671682	300	*	X26602	571	30671220	30734217	62998	+	0	inside	162	BACH1
chr21	33651778	33651867	90	*	X26621	54069	33640530	33651376	10847	-	401	upstream	401	MIS18A
chr21	33784519	33784638	120	*	X26625	59271	33784752	33887697	102946	+	113	upstream	113	EVA1C
chr21	34143529	34143663	135	*	X26632	54067	34144411	34170016	25606	+	747	upstream	747	C21orf62-AS1
chr21	34144954	34145028	75	*	X26633	94104	34106210	34144169	37960	-	784	upstream	784	PAXBP1
chr21	34775039	34775158	120	*	X26637	3460	34775202	34809828	34627	+	43	upstream	43	IFNGR2
chr21	34775388	34775651	264	*	X26638	3460	34775202	34809828	34627	+	0	inside	185	IFNGR2
chr21	34852440	34852525	86	*	X26642	757	34804793	34852316	47524	-	123	upstream	123	TMEM50B
chr21	34914386	34914490	105	*	X26643	6651	34915350	34949812	34463	+	859	upstream	859	SON
chr21	34915526	34915660	135	*	X26644	6651	34915350	34949812	34463	+	0	inside	175	SON
chr21	34915526	34915660	135	*	X26644	2618	34876238	34915198	38961	-	327	upstream	327	GART
chr21	35013722	35013841	120	*	X26646	6453	35014784	35261609	246826	+	942	upstream	942	ITSN1
chr21	35014711	35015010	300	*	X26647	6453	35014784	35261609	246826	+	0	overlapStart	0	ITSN1
chr21	35014711	35015010	300	*	X26647	9946	34961648	35014160	52513	-	550	upstream	550	CRYZL1
chr21	35015041	35015145	105	*	X26648	6453	35014784	35261609	246826	+	0	inside	256	ITSN1
chr21	35015041	35015145	105	*	X26648	9946	34961648	35014160	52513	-	880	upstream	880	CRYZL1
chr21	35445658	35445703	46	*	X26657	64968	35445823	35515334	69512	+	119	upstream	119	MRPS6
chr21	35445658	35445703	46	*	X26657	6526	35445823	35478561	32739	+	119	upstream	119	SLC5A3
chr21	35445834	35445867	34	*	X26658	64968	35445823	35515334	69512	+	0	inside	10	MRPS6
chr21	35445834	35445867	34	*	X26658	6526	35445823	35478561	32739	+	0	inside	10	SLC5A3
chr21	37692622	37692801	180	*	X26693	23515	37692487	37748944	56458	+	0	inside	134	MORC3
chr21	37757896	37758045	150	*	X26696	8208	37757689	37789125	31437	+	0	inside	206	CHAF1B
chr21	38445182	38445301	120	*	X26700	7267	38445571	38575408	129838	+	269	upstream	269	TTC3
chr21	38445182	38445301	120	*	X26700	51227	38437664	38445458	7795	-	0	inside	156	PIGP
chr21	38639437	38639556	120	*	X26704	10311	38595726	38639833	44108	-	0	inside	276	VPS26C
chr21	38640594	38640713	120	*	X26705	10311	38595726	38639833	44108	-	760	upstream	760	VPS26C
chr21	38738488	38738607	120	*	X26708	1859	38739859	38887679	147821	+	1251	upstream	1251	DYRK1A
chr21	38738683	38738832	150	*	X26709	1859	38739859	38887679	147821	+	1026	upstream	1026	DYRK1A
chr21	40177484	40177813	330	*	X26718	2114	40177231	40196878	19648	+	0	inside	252	ETS2
chr21	40555354	40555413	60	*	X26725	8624	40547372	40555440	8069	-	0	inside	26	PSMG1
chr21	40685240	40685524	285	*	X26729	54014	40557404	40685712	128309	-	0	inside	187	BRWD1
chr21	40720955	40721063	109	*	X26731	3150	40714241	40721047	6807	-	0	overlapStart	0	HMGN1
chr21	40816875	40816994	120	*	X26734	6450	40817797	40887433	69637	+	802	upstream	802	SH3BGR
chr21	43299271	43299420	150	*	X26747	63977	43218385	43299591	81207	-	0	inside	170	PRDM15
chr21	43299436	43299660	225	*	X26748	63977	43218385	43299591	81207	-	0	overlapStart	0	PRDM15
chr21	43374627	43374687	61	*	X26752	25966	43305219	43373999	68781	-	627	upstream	627	C2CD2
chr21	43430532	43430786	255	*	X26755	49854	43406940	43430496	23557	-	35	upstream	35	ZBTB21
chr21	43916671	43916734	64	*	X26761	89765	43892597	43916401	23805	-	269	upstream	269	RSPH1
chr21	43916777	43916926	150	*	X26762	89765	43892597	43916401	23805	-	375	upstream	375	RSPH1
chr21	44072314	44072418	105	*	X26763	5152	44073862	44195618	121757	+	1443	upstream	1443	PDE9A
chr21	44073412	44073651	240	*	X26764	5152	44073862	44195618	121757	+	210	upstream	210	PDE9A
chr21	44073753	44073876	124	*	X26765	5152	44073862	44195618	121757	+	0	overlapStart	0	PDE9A
chr21	44074140	44074274	135	*	X26766	5152	44073862	44195618	121757	+	0	inside	277	PDE9A
chr21	45196241	45196849	609	*	X26782	1476	45193546	45196256	2711	-	0	overlapStart	0	CSTB
chr21	45209676	45209915	240	*	X26783	8568	45209418	45223983	14566	+	0	inside	257	RRP1
chr21	45284547	45284659	113	*	X26786	56894	45285116	45407475	122360	+	456	upstream	456	AGPAT3
chr21	45431492	45431684	193	*	X26793	7109	45432206	45526432	94227	+	521	upstream	521	TRAPPC10
chr21	45719930	45720008	79	*	X26794	5211	45719925	45747261	27337	+	0	inside	4	PFKL
chr21	45720054	45720209	156	*	X26795	5211	45719925	45747261	27337	+	0	inside	128	PFKL
chr21	45758911	45758987	77	*	X26797	755	45748827	45759285	10459	-	0	inside	297	CFAP410
chr21	45874905	45874978	74	*	X26803	81543	45875393	45878739	3347	+	414	upstream	414	LRRC3
chr21	45874905	45874978	74	*	X26803	100861510	45870869	45875167	4299	-	0	inside	188	LRRC3-DT
chr21	45936936	45937038	103	*	X26805	114043	45937098	45938860	1763	+	59	upstream	59	TSPEAR-AS2
chr21	46222015	46222209	195	*	X26807	7327	46188495	46221751	33257	-	263	upstream	263	UBE2G2
chr21	46222756	46222875	120	*	X26808	7327	46188495	46221751	33257	-	1004	upstream	1004	UBE2G2
chr21	46237740	46237809	70	*	X26810	6612	46225532	46238044	12513	-	0	inside	234	SUMO3
chr21	46237822	46237971	150	*	X26811	6612	46225532	46238044	12513	-	0	inside	72	SUMO3
chr21	46348495	46348590	96	*	X26815	3689	46305868	46348753	42886	-	0	inside	162	ITGB2
chr21	46493876	46493883	8	*	X26827	104	46494493	46646478	151986	+	609	upstream	609	ADARB1
chr21	46493876	46493883	8	*	X26827	728039	46490871	46493126	2256	-	749	upstream	749	SSR4P1
chr21	46493967	46494071	105	*	X26828	104	46494493	46646478	151986	+	421	upstream	421	ADARB1
chr21	46493967	46494071	105	*	X26828	728039	46490871	46493126	2256	-	840	upstream	840	SSR4P1
chr21	46706803	46706891	89	*	X26837	642852	46707967	46717269	9303	+	1075	upstream	1075	LINC00205
chr21	46707363	46707627	265	*	X26838	642852	46707967	46717269	9303	+	339	upstream	339	LINC00205
chr21	46707363	46707627	265	*	X26838	23275	46683843	46707811	23969	-	0	inside	183	POFUT2
chr21	46708130	46708239	110	*	X26839	642852	46707967	46717269	9303	+	0	inside	162	LINC00205
chr21	46708130	46708239	110	*	X26839	23275	46683843	46707811	23969	-	318	upstream	318	POFUT2
chr21	46708325	46708444	120	*	X26840	23275	46683843	46707811	23969	-	513	upstream	513	POFUT2
chr21	46708468	46708572	105	*	X26841	23275	46683843	46707811	23969	-	656	upstream	656	POFUT2
chr21	47061644	47061868	225	*	X26877	54039	47063683	47362368	298686	+	1814	upstream	1814	PCBP3
chr21	47517621	47517679	59	*	X26907	1292	47518033	47552763	34731	+	353	upstream	353	COL6A2
chr21	47517807	47517915	109	*	X26908	1292	47518033	47552763	34731	+	117	upstream	117	COL6A2
chr21	47518325	47518459	135	*	X26909	1292	47518033	47552763	34731	+	0	inside	291	COL6A2
chr21	47648509	47648613	105	*	X26917	114044	47649158	47671743	22586	+	544	upstream	544	MCM3AP-AS1
chr21	47648509	47648613	105	*	X26917	4047	47608360	47648738	40379	-	0	inside	124	LSS
chr21	47648659	47648700	42	*	X26918	114044	47649158	47671743	22586	+	457	upstream	457	MCM3AP-AS1
chr21	47648659	47648700	42	*	X26918	4047	47608360	47648738	40379	-	0	inside	37	LSS
chr21	47649295	47649579	285	*	X26919	114044	47649158	47671743	22586	+	0	inside	136	MCM3AP-AS1
chr21	47649295	47649579	285	*	X26919	4047	47608360	47648738	40379	-	556	upstream	556	LSS
chr21	47705420	47705524	105	*	X26920	54059	47706267	47717665	11399	+	742	upstream	742	YBEY
chr21	47705420	47705524	105	*	X26920	8888	47655048	47705236	50189	-	183	upstream	183	MCM3AP
chr21	47706309	47706563	255	*	X26921	54059	47706267	47717665	11399	+	0	inside	41	YBEY
chr21	47706309	47706563	255	*	X26921	8888	47655048	47705236	50189	-	1072	upstream	1072	MCM3AP
chr21	47744022	47744126	105	*	X26924	5116	47744036	47865682	121647	+	0	overlapStart	0	PCNT
chr21	47744022	47744126	105	*	X26924	54058	47720344	47743785	23442	-	236	upstream	236	C21orf58
chr21	47744574	47744606	33	*	X26925	54058	47720344	47743785	23442	-	788	upstream	788	C21orf58
chr21	47744667	47744786	120	*	X26926	54058	47720344	47743785	23442	-	881	upstream	881	C21orf58
chr21	47745222	47745401	180	*	X26927	54058	47720344	47743785	23442	-	1436	upstream	1436	C21orf58
chr21	47879060	47879406	347	*	X26931	23181	47878862	47989926	111065	+	0	inside	197	DIP2A
chr21	48054949	48055053	105	*	X26932	3275	48055507	48085155	29649	+	453	upstream	453	PRMT2
chr21	48055164	48055283	120	*	X26933	3275	48055507	48085155	29649	+	223	upstream	223	PRMT2
chr21	48055794	48056048	255	*	X26934	3275	48055507	48085155	29649	+	0	inside	286	PRMT2
chr22	17602430	17602545	116	*	X26936	27439	17597189	17602257	5069	-	172	upstream	172	TMEM121B
chr22	18957715	18957733	19	*	X26954	26220	18958011	19018742	60732	+	277	upstream	277	DGCR5
chr22	18957798	18957867	70	*	X26955	26220	18958011	19018742	60732	+	143	upstream	143	DGCR5
chr22	19166660	19166779	120	*	X26963	6576	19163088	19166338	3251	-	321	upstream	321	SLC25A1
chr22	19418120	19418254	135	*	X26966	64976	19420036	19423596	3561	+	1781	upstream	1781	MRPL40
chr22	19466439	19466573	135	*	X26969	8318	19467414	19508135	40722	+	840	upstream	840	CDC45
chr22	19466439	19466573	135	*	X26969	7353	19437464	19466738	29275	-	0	inside	164	UFD1
chr22	19701698	19701948	251	*	X26973	100526833	19701987	19712297	10311	+	38	upstream	38	SEPT5-GP1BB
chr22	19702033	19702094	62	*	X26974	100526833	19701987	19712297	10311	+	0	inside	45	SEPT5-GP1BB
chr22	19702155	19702319	165	*	X26975	100526833	19701987	19712297	10311	+	0	inside	167	SEPT5-GP1BB
chr22	19929521	19929955	435	*	X26986	1312	19929263	19957498	28236	+	0	inside	257	COMT
chr22	19929521	19929955	435	*	X26986	10587	19863040	19929359	66320	-	161	upstream	161	TXNRD2
chr22	19930316	19930450	135	*	X26987	10587	19863040	19929359	66320	-	956	upstream	956	TXNRD2
chr22	19930661	19930750	90	*	X26988	10587	19863040	19929359	66320	-	1301	upstream	1301	TXNRD2
chr22	20003950	20004114	165	*	X26998	128989	20004554	20053447	48894	+	439	upstream	439	TANGO2
chr22	20003950	20004114	165	*	X26998	421	19957402	20004309	46908	-	0	inside	194	ARVCF
chr22	20004205	20004250	46	*	X26999	128989	20004554	20053447	48894	+	303	upstream	303	TANGO2
chr22	20004205	20004250	46	*	X26999	421	19957402	20004309	46908	-	0	inside	58	ARVCF
chr22	20020703	20020736	34	*	X27001	406961	20020662	20020743	82	+	0	inside	40	MIR185
chr22	20104122	20104391	270	*	X27004	5902	20105024	20114706	9683	+	632	upstream	632	RANBP1
chr22	20105042	20105140	99	*	X27005	5902	20105024	20114706	9683	+	0	inside	17	RANBP1
chr22	20105042	20105140	99	*	X27005	27037	20099389	20104818	5430	-	223	upstream	223	TRMT2A
chr22	20105201	20105560	360	*	X27006	5902	20105024	20114706	9683	+	0	inside	176	RANBP1
chr22	20105201	20105560	360	*	X27006	27037	20099389	20104818	5430	-	382	upstream	382	TRMT2A
chr22	20118446	20118565	120	*	X27007	29801	20119364	20135530	16167	+	798	upstream	798	ZDHHC8
chr22	20119105	20119221	117	*	X27008	29801	20119364	20135530	16167	+	142	upstream	142	ZDHHC8
chr22	20119406	20119434	29	*	X27009	29801	20119364	20135530	16167	+	0	inside	41	ZDHHC8
chr22	20236801	20236950	150	*	X27017	100302118	20236657	20236734	78	-	66	upstream	66	MIR1286
chr22	20307544	20307554	11	*	X27018	85359	20301761	20307628	5868	-	0	inside	73	DGCR6L
chr22	20307593	20307693	101	*	X27019	85359	20301761	20307628	5868	-	0	overlapStart	0	DGCR6L
chr22	20791745	20791864	120	*	X27026	91179	20778874	20792146	13273	-	0	inside	281	SCARF2
chr22	20792224	20792265	42	*	X27027	91179	20778874	20792146	13273	-	77	upstream	77	SCARF2
chr22	20793291	20793417	127	*	X27028	91179	20778874	20792146	13273	-	1144	upstream	1144	SCARF2
chr22	20850440	20850814	375	*	X27031	84861	20795806	20850170	54365	-	269	upstream	269	KLHL22
chr22	21212520	21212774	255	*	X27051	9342	21213292	21245501	32210	+	517	upstream	517	SNAP29
chr22	21354699	21354803	105	*	X27054	439931	21356211	21364663	8453	+	1407	upstream	1407	THAP7-AS1
chr22	21369652	21369878	227	*	X27055	9127	21369442	21382302	12861	+	0	inside	209	P2RX6
chr22	21369652	21369878	227	*	X27055	113691	21362496	21368576	6081	-	1075	upstream	1075	TUBA3FP
chr22	21370102	21370221	120	*	X27056	113691	21362496	21368576	6081	-	1525	upstream	1525	TUBA3FP
chr22	21398934	21399158	225	*	X27057	440799	21396681	21398538	1858	-	395	upstream	395	P2RX6P
chr22	21398934	21399158	225	*	X27057	400891	21400249	21418457	18209	+	1090	upstream	1090	LRRC74B
chr22	21399384	21399518	135	*	X27058	440799	21396681	21398538	1858	-	845	upstream	845	P2RX6P
chr22	21399384	21399518	135	*	X27058	400891	21400249	21418457	18209	+	730	upstream	730	LRRC74B
chr22	21400462	21400551	90	*	X27059	440799	21396681	21398538	1858	-	1923	upstream	1923	P2RX6P
chr22	21400462	21400551	90	*	X27059	400891	21400249	21418457	18209	+	0	inside	212	LRRC74B
chr22	21996836	21997285	450	*	X27061	23753	21996542	21998588	2047	+	0	inside	293	SDF2L1
chr22	22006856	22006975	120	*	X27062	100126318	22007270	22007347	78	+	294	upstream	294	MIR301B
chr22	22006856	22006975	120	*	X27062	406920	22007593	22007674	82	+	617	upstream	617	MIR130B
chr22	22089624	22089828	205	*	X27066	29799	22051826	22090071	38246	-	0	inside	242	YPEL1
chr22	22090654	22090788	135	*	X27067	29799	22051826	22090071	38246	-	582	upstream	582	YPEL1
chr22	22306738	22307172	435	*	X27074	9647	22273792	22307250	33459	-	0	inside	77	PPM1F
chr22	22652599	22652808	210	*	X27076	96610	22652463	22677324	24862	+	0	inside	135	BMS1P20
chr22	22863421	22863525	105	*	X27078	140883	22838772	22863505	24734	-	0	overlapStart	0	ZNF280B
chr22	22900039	22900089	51	*	X27079	648691	22901756	22909007	7252	+	1666	upstream	1666	LL22NC03-63E9.3
chr22	22900480	22900578	99	*	X27080	648691	22901756	22909007	7252	+	1177	upstream	1177	LL22NC03-63E9.3
chr22	22900604	22900753	150	*	X27081	648691	22901756	22909007	7252	+	1002	upstream	1002	LL22NC03-63E9.3
chr22	22900778	22901305	528	*	X27082	648691	22901756	22909007	7252	+	450	upstream	450	LL22NC03-63E9.3
chr22	22901948	22902067	120	*	X27083	648691	22901756	22909007	7252	+	0	inside	191	LL22NC03-63E9.3
chr22	22901948	22902067	120	*	X27083	23532	22890123	22901696	11574	-	251	upstream	251	PRAME
chr22	23412590	23412736	147	*	X27084	2781	23412669	23467221	54553	+	0	overlapStart	0	GNAZ
chr22	23412896	23413255	360	*	X27085	2781	23412669	23467221	54553	+	0	inside	226	GNAZ
chr22	23484041	23484175	135	*	X27090	27156	23401593	23484241	82649	-	0	inside	65	RSPH14
chr22	23487324	23487402	79	*	X27091	9609	23487513	23506531	19019	+	110	upstream	110	RAB36
chr22	23522547	23522609	63	*	X27092	613	23522552	23660224	137673	+	0	overlapStart	0	BCR
chr22	23745220	23745264	45	*	X27104	150244	23732792	23744799	12008	-	420	upstream	420	ZDHHC8P1
chr22	24059630	24059689	60	*	X27118	91316	23980675	24059610	78936	-	19	upstream	19	GUSBP11
chr22	24093165	24093208	44	*	X27119	7621	24083772	24093279	9508	-	0	inside	70	ZNF70
chr22	24093647	24093796	150	*	X27120	7621	24083772	24093279	9508	-	367	upstream	367	ZNF70
chr22	24109848	24109981	134	*	X27121	400916	24108021	24110141	2121	-	0	inside	159	CHCHD10
chr22	24110687	24110821	135	*	X27122	400916	24108021	24110141	2121	-	545	upstream	545	CHCHD10
chr22	24114598	24114719	122	*	X27123	4320	24115036	24126503	11468	+	316	upstream	316	MMP11
chr22	24115064	24115079	16	*	X27124	4320	24115036	24126503	11468	+	0	inside	27	MMP11
chr22	24199236	24199370	135	*	X27134	66035	24199059	24227725	28667	+	0	inside	176	SLC2A11
chr22	24236512	24236601	90	*	X27140	4282	24236565	24237409	845	+	0	overlapStart	0	MIF
chr22	24236827	24237006	180	*	X27141	4282	24236565	24237409	845	+	0	inside	261	MIF
chr22	24641953	24642042	90	*	X27156	2687	24615622	24641110	25489	-	842	upstream	842	GGT5
chr22	24642178	24642271	94	*	X27157	2687	24615622	24641110	25489	-	1067	upstream	1067	GGT5
chr22	24666651	24666875	225	*	X27159	23384	24666790	24838325	171536	+	0	overlapStart	0	SPECC1L
chr22	24811625	24811774	150	*	X27169	135	24813709	24838325	24617	+	1934	upstream	1934	ADORA2A
chr22	24812255	24812389	135	*	X27170	135	24813709	24838325	24617	+	1319	upstream	1319	ADORA2A
chr22	24812672	24812926	255	*	X27171	135	24813709	24838325	24617	+	782	upstream	782	ADORA2A
chr22	24951041	24951115	75	*	X27187	6634	24951618	24978854	27237	+	502	upstream	502	SNRPD3
chr22	24951297	24951475	179	*	X27188	6634	24951618	24978854	27237	+	142	upstream	142	SNRPD3
chr22	24952099	24952203	105	*	X27189	83606	24936406	24951903	15498	-	195	upstream	195	GUCD1
chr22	24988687	24988791	105	*	X27192	388886	24981591	24989035	7445	-	0	inside	243	LRRC75B
chr22	26564238	26564297	60	*	X27226	23544	26565440	26779563	214124	+	1142	upstream	1142	SEZ6L
chr22	26565213	26565407	195	*	X27227	23544	26565440	26779563	214124	+	32	upstream	32	SEZ6L
chr22	26825084	26825111	28	*	X27230	57168	26825280	26840978	15699	+	168	upstream	168	ASPHD2
chr22	26879352	26879486	135	*	X27231	402055	26879846	26887904	8059	+	359	upstream	359	SRRD
chr22	26879539	26879643	105	*	X27232	402055	26879846	26887904	8059	+	202	upstream	202	SRRD
chr22	26879539	26879643	105	*	X27232	89781	26846849	26879829	32981	-	0	inside	185	HPS4
chr22	26908129	26908278	150	*	X27233	24144	26887894	26908437	20544	-	0	inside	158	TFIP11
chr22	27053350	27053351	2	*	X27243	440823	27053446	27072440	18995	+	94	upstream	94	MIAT
chr22	28197632	28197730	99	*	X27266	4330	28144265	28197486	53222	-	145	upstream	145	MN1
chr22	28198061	28198180	120	*	X27267	4330	28144265	28197486	53222	-	574	upstream	574	MN1
chr22	28314829	28315113	285	*	X27273	284900	28315364	28404267	88904	+	250	upstream	250	TTC28-AS1
chr22	28314829	28315113	285	*	X27273	100422998	28316514	28316599	86	+	1400	upstream	1400	MIR3199-2
chr22	28314829	28315113	285	*	X27273	23760	28247657	28315255	67599	-	0	inside	141	PITPNB
chr22	29138510	29138764	255	*	X27288	11200	29083731	29137822	54092	-	687	upstream	687	CHEK2
chr22	29196127	29196261	135	*	X27291	7494	29190548	29196560	6013	-	0	inside	298	XBP1
chr22	29278983	29279102	120	*	X27293	84133	29279755	29453476	173722	+	652	upstream	652	ZNRF3
chr22	29279615	29279642	28	*	X27294	84133	29279755	29453476	173722	+	112	upstream	112	ZNRF3
chr22	29427170	29427289	120	*	X27296	100874123	29420987	29427464	6478	-	0	inside	174	ZNRF3-AS1
chr22	29663826	29663960	135	*	X27297	2130	29663998	29696515	32518	+	37	upstream	37	EWSR1
chr22	29663826	29663960	135	*	X27297	25807	29655844	29663914	8071	-	0	overlapStart	0	RHBDD3
chr22	29702150	29702269	120	*	X27298	10634	29702997	29708774	5778	+	727	upstream	727	GAS2L1
chr22	29702769	29702948	180	*	X27299	10634	29702997	29708774	5778	+	48	upstream	48	GAS2L1
chr22	29703174	29703278	105	*	X27300	10634	29702997	29708774	5778	+	0	inside	176	GAS2L1
chr22	29949328	29949447	120	*	X27304	8563	29904156	29949736	45581	-	0	inside	288	THOC5
chr22	29949478	29949642	165	*	X27305	8563	29904156	29949736	45581	-	0	inside	93	THOC5
chr22	30114531	30114554	24	*	X27314	164633	30116344	30127820	11477	+	1789	upstream	1789	CABP7
chr22	30115881	30115902	22	*	X27315	164633	30116344	30127820	11477	+	441	upstream	441	CABP7
chr22	30162390	30162448	59	*	X27316	29796	30163358	30166402	3045	+	909	upstream	909	UQCR10
chr22	30234722	30234826	105	*	X27318	84164	30184597	30234293	49697	-	428	upstream	428	ASCC2
